Date,Pubmatic,AOL,AdX,Conversant,Smaato,Pulsepoint
2015-10-07,1.0,0.0,1.0,0.774583470819,0.904249974732,0.0
2015-10-08,0.987866970589,0.2091460387,0.0,0.0,0.0,0.76407035356
2015-10-09,0.438090644421,0.641542650688,0.995347108188,1.0,1.0,0.913326708833
2015-10-10,0.094760605901,1.0,0.99779624321,0.740805310078,0.760722682277,0.909215914747
2015-10-11,0.0,0.975344986586,0.997131666906,0.790387894986,0.421867592432,1.0
