Date,Pubmatic,AOL,AdX,Conversant,Smaato,Pulsepoint
2015-10-07,0.0,0.0,0.0,1.0,0.0,1.0
2015-10-08,0.0975195685959,0.16527895552,0.0,0.0,0.739526115897,0.43300664687
2015-10-09,1.0,1.0,0.817507342534,0.652771137752,0.872404056021,0.0
2015-10-10,0.772749357473,0.975708999786,0.984052203289,0.112821038425,1.0,0.201225635812
2015-10-11,0.772767670447,0.99828554407,1.0,0.0778359845767,0.897427845293,0.428894955935
