Date,Pubmatic,AOL,AdX,Conversant,Smaato,Pulsepoint
2015-10-07,0.0,0.0,0.0,0.0352941176471,0.0,0.0
2015-10-08,0.113445378151,0.159186065986,0.0,0.0,0.0628140703518,0.279864371414
2015-10-09,1.0,0.532741584324,0.405833400663,1.0,0.362960636516,0.418362023996
2015-10-10,0.621428571429,0.571093619159,0.569824213114,0.288235294118,0.795226130653,0.502608242045
2015-10-11,0.899159663866,1.0,1.0,0.341176470588,1.0,1.0
