Date,Pubmatic,AOL,AdX,Conversant,Smaato,Pulsepoint
2015-10-07,1.0,0.0978025649966,-0.0105485072093,0.00846022003666,,0.00234692286671
2015-10-08,0.20723050906,0.101958850826,0.966438223184,1.0,0.612036385172,-0.0993695748375
2015-10-09,0.589366278639,0.0409853770311,0.0560599376323,-0.0337029269239,0.251643822256,-0.0901021608447
2015-10-10,0.872516872935,-0.00685306566501,0.0134561314579,-0.0594585390238,0.177605882789,-0.0946114471785
2015-10-11,0.884666176334,0.0104181325737,0.0240119476568,-0.0715984285948,0.226118325135,-0.106500714563
