Date,Pubmatic,AOL,AdX,Conversant,Smaato,Pulsepoint
2015-10-07,1.0,0.961803027062,0.0,0.0747095614319,0.0,1.0
2015-10-08,0.0,1.0,1.0,1.0,1.0,0.0655148783559
2015-10-09,0.482026331671,0.439643416261,0.0681774304293,0.0353635285941,0.411158271554,0.150656037242
2015-10-10,0.839192692805,0.0,0.0245700764611,0.0113287676121,0.290188438289,0.109228529579
2015-10-11,0.854517832757,0.158725246238,0.0353745386616,0.0,0.369452422459,0.0
