Date,Pubmatic,AOL,AdX,Conversant,Smaato,Pulsepoint
2015-10-07,0.0,0.0882440300346,0.126117016067,0.613012565121,0.0,0.0680516619738
2015-10-08,0.063081977931,0.096814881322,0.126117016067,0.0,0.577193754858,0.0511930910509
2015-10-09,0.646864817383,0.140100911998,0.359992221923,0.400156909591,0.680903841018,0.038318384097
2015-10-10,0.499864372005,0.138841256467,0.407637926819,0.0691607141648,0.780491374747,0.0443014818426
2015-10-11,0.499876218023,0.140012005659,0.412200325277,0.0477144365641,0.700434692709,0.0510708370018
